source,make,model,year,price,mileage,location,listing_date,link_to_buyer,link_to_image
kijijiauto,Jaguar,I,2019,46995,65467,"Milton, ON",2024-03-11,https://www.kijijiautos.ca/vip/30179615,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Hyundai,Sonata,2022,28988,27522,"Mississauga, ON",2024-03-11,https://www.kijijiautos.ca/vip/29935376,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mercedes-Benz,E-Class,2011,7700,177000,"-, ON",2024-03-11,https://www.kijijiautos.ca/vip/29000448,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Lincoln,Aviator,2022,57953,64523,"Hamilton, ON",2024-03-11,https://www.kijijiautos.ca/vip/30380447,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Lexus,IS,2019,33895,61000,"North York, ON",2024-03-11,https://www.kijijiautos.ca/vip/30167147,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Chevrolet,Corvette,2023,116999,7856,"Milton, ON",2024-03-11,https://www.kijijiautos.ca/vip/30027579,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Land Rover,Range Rover,2017,44900,74687,"Guelph, ON",2024-03-11,https://www.kijijiautos.ca/vip/29490315,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Audi,A7,2019,46998,25143,"Scarborough, ON",2024-03-11,https://www.kijijiautos.ca/vip/31253722,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mercedes-Benz,S-Class,2022,118900,13002,"Kitchener, ON",2024-03-11,https://www.kijijiautos.ca/vip/30351347,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Lexus,ES,2017,27995,139929,"North York, ON",2024-03-11,https://www.kijijiautos.ca/vip/30297942,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Chevrolet,Corvette,2023,103814,2984,"Ajax, ON",2024-03-11,https://www.kijijiautos.ca/vip/29931690,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Volkswagen,Tiguan,2019,27988,70984,"Port Hope, ON",2024-03-11,https://www.kijijiautos.ca/vip/30332810,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Escape,2019,17995,76600,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30101303,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Volkswagen,Tiguan,2020,34000,12000,"-, ON",2024-03-11,https://www.kijijiautos.ca/vip/28944366,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mazda,GS,2020,32995,29016,"Barrie, ON",2024-03-11,https://www.kijijiautos.ca/vip/30194221,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Hyundai,Elantra,2017,19995,52699,"Cambridge, ON",2024-03-11,https://www.kijijiautos.ca/vip/30001420,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Explorer,2021,37455,70908,"Guelph, ON",2024-03-11,https://www.kijijiautos.ca/vip/31224477,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,,2022,50528,59669,"Waterloo, ON",2024-03-11,https://www.kijijiautos.ca/vip/31525090,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,BMW,3 Series,2020,38880,28586,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30328785,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,,2022,89995,24062,"North York, ON",2024-03-11,https://www.kijijiautos.ca/vip/29376158,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Hyundai,Elantra,2017,16900,108804,"Whitby, ON",2024-03-11,https://www.kijijiautos.ca/vip/27571798,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Fusion,2020,23995,68894,"Cambridge, ON",2024-03-11,https://www.kijijiautos.ca/vip/28438682,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Kia,Soul,2015,14000,74000,"-, ON",2024-03-11,https://www.kijijiautos.ca/vip/28887890,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Volkswagen,Jetta,2020,21749,96000,"Guelph, ON",2024-03-11,https://www.kijijiautos.ca/vip/30392264,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Jeep,Gladiator,2023,57490,3950,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30268311,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Audi,A5,2020,39999,80200,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30337501,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Hyundai,Kona,2020,23595,79230,"Hamilton, ON",2024-03-11,https://www.kijijiautos.ca/vip/31510197,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Lexus,NX,2020,36390,51221,"Richmond Hill, ON",2024-03-11,https://www.kijijiautos.ca/vip/31301326,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Kia,Forte,2020,23999,49000,"North York, ON",2024-03-11,https://www.kijijiautos.ca/vip/30178638,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Buick,Regal,2018,23990,127000,"Scarborough, ON",2024-03-11,https://www.kijijiautos.ca/vip/29746318,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,CUBE,2021,69800,60252,"Richmond Hill, ON",2024-03-11,https://www.kijijiautos.ca/vip/29507860,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mazda,CX-5,2017,17990,195046,"Barrie, ON",2024-03-11,https://www.kijijiautos.ca/vip/30084311,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Kia,Sportage,2018,18499,162000,"-, ON",2024-03-11,https://www.kijijiautos.ca/vip/29046726,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mazda,GS,2019,20933,92068,"Waterloo, ON",2024-03-11,https://www.kijijiautos.ca/vip/30166995,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,BMW,3 Series,2018,28990,78707,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/29557182,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,BMW,X7,2019,62998,77300,"Vaughan, ON",2024-03-11,https://www.kijijiautos.ca/vip/30206526,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,,2020,31998,35000,"Guelph, ON",2024-03-11,https://www.kijijiautos.ca/vip/31573291,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Subaru,Forester,2022,36888,54623,"Hamilton, ON",2024-03-11,https://www.kijijiautos.ca/vip/31452731,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mercedes-Benz,GLC,2018,45995,45221,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/29898117,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Fusion,2018,17990,160000,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30323017,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Honda,Accord,2019,25995,77192,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30101274,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mazda,GS,2018,14998,107401,"North York, ON",2024-03-11,https://www.kijijiautos.ca/vip/29429480,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Honda,HR-V,2018,18999,175000,"Kitchener, ON",2024-03-11,https://www.kijijiautos.ca/vip/30348613,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Mustang,2019,27923,44028,"Peterborough, ON",2024-03-11,https://www.kijijiautos.ca/vip/30166812,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Chevrolet,Corvette,2017,80995,10080,"Collingwood, ON",2024-03-11,https://www.kijijiautos.ca/vip/29861046,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Lexus,IS,2019,30990,110848,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/29403936,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,Camry,2018,23795,133230,"Milton, ON",2024-03-11,https://www.kijijiautos.ca/vip/29748169,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,GMC,,2021,42295,53647,"Cayuga, ON",2024-03-11,https://www.kijijiautos.ca/vip/31025312,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mazda,GT,2019,25495,67468,"Milton, ON",2024-03-11,https://www.kijijiautos.ca/vip/29905599,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Mustang,2023,73700,1758,"Oakville, ON",2024-03-11,https://www.kijijiautos.ca/vip/30119888,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Fusion,2018,21140,41500,"Concord, ON",2024-03-11,https://www.kijijiautos.ca/vip/29378054,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Volkswagen,Jetta,2017,22880,72610,"Oakville, ON",2024-03-11,https://www.kijijiautos.ca/vip/29391019,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Dodge,Charger,2021,48995,21193,"Milton, ON",2024-03-11,https://www.kijijiautos.ca/vip/30347407,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Escape,2018,20990,141514,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30271962,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Audi,A4,2006,1300,185000,"-, ON",2024-03-11,https://www.kijijiautos.ca/vip/29012040,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,GMC,Yukon,2022,64995,62856,"Hamilton, ON",2024-03-11,https://www.kijijiautos.ca/vip/31459919,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Lexus,RX,2011,17888,165206,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/29988355,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,BAJA,2019,38795,100700,"St Catharines, ON",2024-03-11,https://www.kijijiautos.ca/vip/30257694,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Nissan,Pathfinder,2017,15500,207000,"Cambridge, ON",2024-03-11,https://www.kijijiautos.ca/vip/29204623,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mazda,GT,2021,26597,49183,"North York, ON",2024-03-11,https://www.kijijiautos.ca/vip/29507583,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Nissan,Maxima,2017,21880,120692,"Kitchener, ON",2024-03-11,https://www.kijijiautos.ca/vip/30147207,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mercedes-Benz,S-Class,2020,74995,60242,"Milton, ON",2024-03-11,https://www.kijijiautos.ca/vip/30267524,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Jaguar,F-Type,2017,47998,38770,"Hamilton, ON",2024-03-11,https://www.kijijiautos.ca/vip/30304859,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Volkswagen,Jetta,2023,42888,60,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/29444463,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,BMW,X3,2021,48997,27918,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/31457618,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mercedes-Benz,GLC,2019,32777,88216,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30090278,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,Venza,2021,36999,70564,"Burlington, ON",2024-03-11,https://www.kijijiautos.ca/vip/30321157,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,GMC,Acadia,2020,22999,187078,"Brantford, ON",2024-03-11,https://www.kijijiautos.ca/vip/30007804,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Cadillac,XT5,2019,29471,81471,"Barrie, ON",2024-03-11,https://www.kijijiautos.ca/vip/29874893,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Audi,S3,2018,32895,100686,"North York, ON",2024-03-11,https://www.kijijiautos.ca/vip/30243598,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,,2023,67987,13435,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30320974,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Hyundai,Elantra,2020,19995,86003,"Cayuga, ON",2024-03-11,https://www.kijijiautos.ca/vip/30216556,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,Corolla,2010,9499,128275,"Hamilton, ON",2024-03-11,https://www.kijijiautos.ca/vip/31537453,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Hyundai,Elantra,2021,24450,83000,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/31234335,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Audi,A4,2010,9999,148800,"-, ON",2024-03-11,https://www.kijijiautos.ca/vip/29009245,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Porsche,911,2020,159900,29053,"Oakville, ON",2024-03-11,https://www.kijijiautos.ca/vip/30257837,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Escape,2018,16990,140108,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30210629,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,,2019,37500,142000,"Harriston, ON",2024-03-11,https://www.kijijiautos.ca/vip/30148726,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mazda,GS,2018,20888,26085,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30337503,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Lexus,ES,2020,39995,93046,"North York, ON",2024-03-11,https://www.kijijiautos.ca/vip/30311968,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Audi,Q3,2020,33742,62012,"Guelph, ON",2024-03-11,https://www.kijijiautos.ca/vip/30352438,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Volkswagen,Jetta,2016,10500,216000,"Hamilton, ON",2024-03-11,https://www.kijijiautos.ca/vip/30182742,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,,2017,28999,127674,"Mississauga, ON",2024-03-11,https://www.kijijiautos.ca/vip/31397302,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,GMC,Terrain,2020,26389,107914,"Uxbridge, ON",2024-03-11,https://www.kijijiautos.ca/vip/30891009,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,Camry,2007,3850,277303,"-, ON",2024-03-11,https://www.kijijiautos.ca/vip/28978377,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Audi,A5,2020,32500,85445,"Oakville, ON",2024-03-11,https://www.kijijiautos.ca/vip/29841719,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Volkswagen,Jetta,,1300,285000,"-, ON",2024-03-11,https://www.kijijiautos.ca/vip/29033877,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Dodge,Charger,2017,31995,103422,"St Catharines, ON",2024-03-11,https://www.kijijiautos.ca/vip/29387364,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,BMW,X5,2018,38895,104000,"North York, ON",2024-03-11,https://www.kijijiautos.ca/vip/30275538,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Mazda,,2008,3500,146000,"-, ON",2024-03-11,https://www.kijijiautos.ca/vip/28895136,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Kia,Stinger,2019,28495,94088,"Milton, ON",2024-03-11,https://www.kijijiautos.ca/vip/29738561,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Honda,CR-V,2018,25995,108920,"Barrie, ON",2024-03-11,https://www.kijijiautos.ca/vip/29376203,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Hyundai,Accent,2012,4495,271000,"St. Catharines, ON",2024-03-11,https://www.kijijiautos.ca/vip/31595244,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,BMW,X5,2012,15999,167217,"Cambridge, ON",2024-03-11,https://www.kijijiautos.ca/vip/31577965,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Subaru,XV Crosstrek,2021,19995,128608,"Toronto, ON",2024-03-11,https://www.kijijiautos.ca/vip/30389878,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Honda,Accord,2023,35798,12500,"Barrie, ON",2024-03-11,https://www.kijijiautos.ca/vip/28685021,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,Prius,2017,18499,143436,"Pickering, ON",2024-03-11,https://www.kijijiautos.ca/vip/30012936,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,Corolla,2022,30990,31962,"Oshawa, ON",2024-03-11,https://www.kijijiautos.ca/vip/30366507,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Honda,Accord,2021,29995,129558,"Cayuga, ON",2024-03-11,https://www.kijijiautos.ca/vip/30339220,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,Highlander,2022,43995,48715,"Cayuga, ON",2024-03-11,https://www.kijijiautos.ca/vip/30350053,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Ford,Escape,2017,15499,185945,"Hamilton, ON",2024-03-11,https://www.kijijiautos.ca/vip/30090705,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Honda,Civic,2019,23495,44882,"Milton, ON",2024-03-11,https://www.kijijiautos.ca/vip/29786866,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Toyota,,2021,45445,62815,"Brantford, ON",2024-03-11,https://www.kijijiautos.ca/vip/31392456,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Honda,Civic,2023,32888,201,"Brantford, ON",2024-03-11,https://www.kijijiautos.ca/vip/30221651,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
kijijiauto,Audi,S6,2020,59985,62451,"Richmond Hill, ON",2024-03-11,https://www.kijijiautos.ca/vip/30306398,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0fbcd4e7-4cf4-4fcc-9276-480382840bfe?rule=move-300-jpg
